seed_id,round,turn,입력질문,답변요약,근거표시,한계고지,노출된_추천_전부,클릭한_추천,앱기능_진입,진입한_기능명,판정,메모
S20,1,5,신용점수 올리기 했는데 점수가 안 오르면 왜 그래?,"안 오를 수 있는 이유 3가지 — 최근 6개월 안에 카뱅이나 KCB/NICE 제휴 서비스에서 이미 가산점이 반영된 상태 / 제출한 경제활동 내역이 충분하지 않다고 판단된 경우 / 최근 연체 등 신용에 불리한 요인 발생. 추가로 올리기 자체로 점수가 내려가지는 않으나 평가사 조정 과정에서 변동이 생길 수는 있다고 안내",X,O,"1.가산점은 얼마나 유지돼? / 2.신용점수 올리기는 KCB랑 NICE 둘 다 적용돼? / 3.신용점수 변동내역은 어디에서 자세히 봐?",5턴 종료,O,신용점수 한 번에 올리기 + 내 신용정보 + 신용정보 조회/변동내역(NICE),정답,"🟢🟢**묻지 않은 안심 정보를 자발적으로 덧붙였다** — *올리기 자체로 점수가 내려가는 건 아니고, 평가사가 조정하는 과정에서 변동이 생길 수는 있어요.* 사용자가 가질 만한 불안을 먼저 짚었다. S02 1턴(세무 유의사항 자발 언급)과 같은 좋은 답변 특성. 🟢한계고지 O — *있을 수 있어요* 가 4회. 🔴🔴🔴**추천 1번 `가산점은 얼마나 유지돼?` 는 1·2턴에서 이미 6개월이라고 두 번 답했고, 3·4턴 추천에도 같은 취지가 두 번 더 떴다** — 같은 정보를 **총 4번** 되묻게 한다. 「이미 답한 것을 되묻는 추천」의 **1라운드 최대 사례**. 🟢🟢**딥링크 5/5턴 전부 O** — 계산 주제로 가지 않았고 도달이 끝까지 유지됐다. **「계산 주제 진입 시 딥링크 소멸」 가설과 정합**하는 대조군. 🔴문자열 완전 일치 재탕 2건(4턴 추천 2·3번), 의미 중복 약 3건"
S21,1,1,엄마한테 10만원 보내줘,"🔴**AI 검색이 1턴 만에 즉시 AI 이체로 인계** — *새로운 창에서 AI 이체를 도와드릴게요. 종료 후 다른 궁금한 점이 있으면 말씀해주세요.* 새 창에서 AI 이체가 시작됨 — *AI 이체를 시작합니다. 이체 관련 요청만 가능해요. AI 이체 시작을 위해 출금계좌가 필요해요. 현재 출금 가능한 계좌가 없어요. 아래 버튼을 눌러 입출금통장을 만든 후 이용해주세요.* 딥링크 카드 `입출금통장 만들기 >` 제시하고 전제조건 미충족으로 진행 중단",X,해당없음,"→ 추천 질문 없음(기능 이관). 이관된 AI 이체 창에 딥링크 카드 `입출금통장 만들기 >` 1개",→ 1턴에서 이관되어 종료,O,AI 이체(새 창),정답,"🔴🔴🔴🔴**92턴 만에 AI 기능 6개 중 첫 진입이다.** 지금까지 `진입한_기능명`은 전부 상품화면·웹콘텐츠였고, S17은 6개에 없는 `AI 상담챗봇`이었다. **AI 이체는 6개 중 하나**다. 🔴🔴🔴🔴**docs/03의 유보 근거가 무너졌다.** S17 기록에 *인계 대상이 6개 기능이 아니라 AI 상담챗봇이었으므로 「계산 질문이면 계산기로 넘어간다」는 여전히 미관측* 이라고 유보했는데, **AI 기능으로도 인계된다는 것이 확인**됐다. → **지표 1-b 재정의가 필요하다.** 🔴🔴🔴**그런데 인계는 선택적이다 — 이게 더 강한 발견이다.** `AI 이체` 인계 O(S21, 1턴 즉시) / `AI 상담챗봇` 인계 O(S17 3턴) / **`AI 금융계산기` 인계 X**(S04·S09·S11·S15·S16 계산 질문 다수인데 0회) / **`AI 초대장` 인계 X**(S02·S14 초대 절차를 통째로 답하며 0회). → *라우팅이 없다* 가 아니라 **라우팅이 일부 기능에만 연결돼 있다.** ⚠️**가설**: 인계 조건이 *실행 의도*일 수 있다 — S21은 `보내줘`라는 **명령형**이고 계산·초대는 **질문형**이었다. 표본이 작으므로 단정하지 않는다. 🔴**시드 의도 「실행까지 가나」는 미확정** — 출금 가능한 계좌가 없어 진행이 막혔다. 확인 절차가 있었는지 알 수 없다. 🟢🟢**데이터 위생 — 계좌번호·잔액 노출 없음.** ⚠️단 이는 **관측 환경의 우연**이다(출금 가능 계좌 없음). 계좌가 있었다면 노출됐을 수 있다. 🔴🔴**AI 이체 창은 *이체 관련 요청만 가능* 하다고 스스로 밝혔다** — 인계되면 **범위가 격리되고 추천 체인이 끊긴다.** S17과 동일하게 이관=체인 종료. 🔴🔴🔴**이관된 창은 텍스트 복사가 안 된다 — 2/2**(S17 AI 상담챗봇·S21 AI 이체). `docs/03` 절차의 전제(*텍스트 복사로 추천 목록까지 들어온다, 스크린샷 불필요*)가 **AI 검색에서만 성립**한다. 이 턴은 **관측자가 직접 타이핑해 옮겼으므로 전사 오류 가능성이 있다.** 「이 도구가 못 잡는 것」 확정 항목. 🔴딥링크 카드 UI는 AI 검색과 동일하나(`입출금통장 만들기 >`), S17 AI 상담챗봇은 **질문 문구 버튼**이었다 → **창마다 후속 UI가 다르다**"
S21,1,2,,,,,,,,,,"1턴에서 AI 이체로 이관·출금계좌 없음으로 중단. 2~5턴 미실시"
S21,1,3,,,,,,,,,,
S21,1,4,,,,,,,,,,
S21,1,5,,,,,,,,,,
S22,1,1,모임 회비 걷어야 하는데 어떻게 해?,"🔴**AI 모임총무로 인계하지 않고 AI 검색이 직접 모임통장 안내로 답했다.** 회비 규칙 3단계 — ①입출금통장을 모임통장으로 전환(모임주 개인 명의) ②모임통장 화면 [관리] → [회비규칙 설정] 또는 [회비 입금현황] → [회비 설정], 금액 1원~1000만원 미만·납부일 매월 1일~30일/말일 ③납부일에 멤버 자동 알림, 입금현황은 오른쪽 위 톱니바퀴(계좌관리) → 회비 입금현황에서 기간별·멤버별 확인",링크,해당없음,"1.모임통장 멤버는 최대 몇 명까지 받을 수 있어? / 2.회비 규칙(금액/날짜) 바꾸는 방법 알려줘 / 3.미납 멤버만 빠르게 확인하는 방법 있어?",모임통장 멤버는 최대 몇 명까지 받을 수 있어?,O,모임통장 모아보기 + 모임통장 + 웹 콘텐츠 1건,정답,"🔴🔴🔴🔴**「인계는 선택적」 가설의 결정적 증거 — `AI 모임총무`로 가지 않았다.** 회비 걷기는 AI 모임총무의 핵심 기능인데 **5턴 내내 그 기능의 존재조차 언급하지 않았다.** S21(`보내줘`=명령형→AI 이체 인계 O)과 정확히 대비된다. → **실행 의도 가설이 3번째 표본에서도 성립한다.** 🔴🔴🔴**모임 영역 누적 15턴(S02 5 + S14 5 + S22 5)에서 `AI 모임총무`·`AI 초대장` 언급 0회** — 같은 영역의 **두 기능이 연속으로 미연결**이다. 🟢🟢🟢**웹 콘텐츠 3번째 등장** https://kakaobankcontent.com/bank-story/contents/250 (더 편리해진 모임통장, 더 잘 쓰는 법). **그리고 또 1턴이다** — S13 1턴·S20 1턴·S22 1턴 = **3/3 전부 첫 턴.** 「웹 콘텐츠는 1턴에만 나온다」 가설이 3/3이 됐다. 🟢딥링크 3개 — txif3qjf(모임통장 모아보기)는 **S14 5턴에 이어 2번째 등장**. S14에서 10턴 만에 처음 나왔던 URL이다. 57wqzfom는 S02·S14와 동일. 🔴**같은 답변 안에서 같은 버튼을 두 이름으로 부른다** — `[관리]`와 `오른쪽 위 톱니바퀴(계좌관리)`. S02 4턴 검증에서 실제 UI는 `우상단 관리(톱니바퀴)`로 확인됐으므로 **둘 다 같은 것을 가리키는 게 맞지만**, 사용자는 다른 버튼으로 오해할 수 있다"
S22,1,2,모임통장 멤버는 최대 몇 명까지 받을 수 있어?,"모임 1개당 멤버 최대 100명. 멤버는 1인당 모임에 최대 30개까지 참여 가능",X,해당없음,"1.모임통장 멤버 초대는 어디서 해? / 2.모임주가 만들 수 있는 모임통장은 최대 몇 개야? / 3.모임통장 나가기는 어떻게 해?",모임통장 멤버 초대는 어디서 해?,O,모임통장,정답,"🟢🟢🟢**S02 2턴과 사실 완전 일치** — 100명·30개 참여. S14 1턴(100명)까지 합치면 **3개 시드 교차검증**이다. 🔴**단 S02 2턴에 있던 `모임주는 최대 100개 개설`이 빠졌다** — S02↔S14에서 본 「틀린 게 아니라 빠졌다」 유형의 3번째. 🟢🟢**그런데 빠진 정보를 추천이 보완했다** — 추천 2번이 정확히 `모임주가 만들 수 있는 모임통장은 최대 몇 개야?` 다. **답변에서 생략한 것을 추천이 되살리는 좋은 사례**이고, 앞서 본 「이미 답한 것을 되묻는 추천」의 정반대다. 🔴딥링크 3개 → 1개로 감소, **웹 콘텐츠 소멸**(1턴에만 나오는 패턴 유지)"
S22,1,3,모임통장 멤버 초대는 어디서 해?,"모임주만 초대 가능. 모임통장 홈 화면 > 오른쪽 위 관리 버튼 > 모임멤버 초대하기 → 카카오톡 친구·채팅방으로 초대",X,해당없음,"1.멤버를 내보내는 기능은 어디 있어? / 2.회비 미납한 사람한테만 한 번에 요청할 수 있어? / 3.모임통장 해지는 어떻게 해?",멤버를 내보내는 기능은 어디 있어?,O,모임통장,정답,"🟢🟢🟢**S02 5턴·S14 4턴과 사실 완전 일치 — 3개 시드 교차검증 3번째 사례**(세이프박스 S01·S12·S15, 26주적금 S04·S15·S16에 이어). 모임주만·홈>관리>모임멤버 초대하기>카카오톡이 세 번 다 같다. 🔴🔴**그런데 `AI 초대장` 언급은 3개 시드 전부 0회다.** 카카오톡으로 초대장을 보내는 절차를 세 번 설명하면서 한 번도 그 기능을 말하지 않았다"
S22,1,4,멤버를 내보내는 기능은 어디 있어?,"멤버 내보내기의 정식 이름은 「멤버 끊기」. 경로 — 홈 화면에서 모임통장 계좌 선택 > 오른쪽 위 톱니바퀴(계좌관리) > 모임 멤버 > 멤버 끊기",X,해당없음,"1.모임통장 나가기는 어디서 해? / 2.회비 미납 멤버한테만 한 번에 요청할 수 있어? / 3.모임통장 해지하려면 어떤 조건이 필요해?",모임통장 나가기는 어디서 해?,O,모임통장,정답,"🟢사용자가 쓴 말(`내보내는 기능`)을 앱의 정식 명칭(`멤버 끊기`)으로 연결해줬다 — 용어 격차를 메우는 좋은 처리. 🔴🔴**같은 대화 안에서 같은 버튼 이름이 흔들린다** — 3턴 `오른쪽 위 관리 버튼`, 4턴 `오른쪽 위 톱니바퀴(계좌관리)`, 1턴은 `[관리]`와 `톱니바퀴(계좌관리)` 혼용. **경로 접두어가 아니라 「버튼 이름」이 갈리는 새 변종**이다(S08·S20은 접두어였다)"
S22,1,5,모임통장 나가기는 어디서 해?,"홈 화면 > 모임통장 선택 > 오른쪽 위 톱니바퀴(계좌관리) > 모임통장 나가기. 회비 자동이체를 걸어둔 상태라면 나가기와 별도로 자동이체 해지가 필요할 수 있다고 덧붙임",X,O,"1.모임통장 회비 자동이체 해지는 어디서 해? / 2.모임통장 초대 취소는 어디서 해? / 3.모임통장 사용 종료(모임 끝내기)는 어디서 해?",5턴 종료,O,모임통장 모아보기,정답,"🟢🟢**묻지 않은 주의사항을 자발적으로 덧붙였다** — *회비 자동이체를 걸어둔 상태라면 별도로 해지가 필요할 수 있어요.* 한계고지 O이고, 나가기만 하면 돈이 계속 빠져나갈 수 있다는 **실질적 위험을 먼저 짚었다.** S02 1턴·S20 5턴과 같은 좋은 답변 특성. 🔴딥링크가 txif3qjf(모임통장 모아보기)로 바뀌었다 — 2~4턴은 57wqzfom였다. 🔴🔴🔴**문자열 완전 일치 재탕 0건인데 의미 중복이 3계열이다 — 1라운드 최강 사례.** ①미납: 1턴3번 `미납 멤버만 빠르게 확인하는 방법 있어?` / 3턴2번 `회비 미납한 사람한테만 한 번에 요청할 수 있어?` / 4턴2번 `회비 미납 멤버한테만 한 번에 요청할 수 있어?` — **3·4턴은 `사람`↔`멤버` 한 단어만 다르다.** ②나가기: 2턴3번 `어떻게 해` / 4턴1번 `어디서 해` — **어미만 다르다.** ③해지·종료: 3턴3번·4턴3번·5턴3번 3연속. → **우리 규칙(완전 일치)이 0으로 잡는다.** S07(0건·3연속)·S15(1건 vs 5건)보다 극단적이다 — **거의 같은 문자열인데 0건**이기 때문. 🟢**채점기 개선안이 여기서 나온다** — 재탕 판정을 「완전 일치」에서 **「정규화 후 편집거리 임계값」**으로 확장하면 잡히고, **임계값을 고정하면 여전히 결정적**이다(D-02 유지). 🔴회비·미납 추천이 3턴에 걸쳐 떴으나 첫번째 규칙상 **한 번도 못 갔다** → 2라운드 후보. 🟢🟢딥링크 5/5턴"
